index,CAMIS,DBA,PHONE,loc,INSPECTION DATE,GRADE,new_grade,yelp_rating,yelp_categories,yelp_review_count,goog_lat,goog_lng
16006,41558716,THE NEW RED BRICK RESTAURANT,7184671005,"1114 NOSTRAND AVENUE, BROOKLYN, 11225",2017-03-29,A,A,4.0,"[u'caribbean', u'cafes']",10.0,40.660609,-73.95097
16007,41558704,LITTLE PEPPER SICHUAN RESTAURANT,7189397788,"1824 COLLEGE POINT BOULEARD, QUEENS, 11356",2016-09-07,A,A,4.0,[u'szechuan'],214.0,40.78244829999999,-73.8460186
16008,41558513,ESSEN DELI,7188591002,"1359 CONEY ISLAND AVENUE, BROOKLYN, 11230",2017-04-03,A,A,4.0,"[u'delis', u'kosher']",42.0,40.624387,-73.964727
16009,41558494,CHINESE FRIED CHICKEN,7183785293,"985 EAST  174 STREET, BRONX, 10460",2017-01-30,A,A,4.0,[u'chinese'],1.0,40.83660440000001,-73.8847792
16010,41558375,PRET A MANGER,2122923913,"425 LEXINGTON AVENUE, MANHATTAN, 10017",2017-04-04,A,A,4.0,"[u'sandwiches', u'coffee', u'breakfast_brunch']",89.0,40.7524706,-73.9753246
16011,41558287,CHANG HENG,7184889288,"54 WILLOUGHBY STREET, BROOKLYN, 11201",2016-03-08,A,A,3.0,[u'chinese'],9.0,40.692211799999995,-73.98669040000001
16012,41558242,HEALTHY LIVING 106 (Herbal Life),6464181486,"167 EAST  106 STREET, MANHATTAN, 10029",2016-11-03,A,A,,,,40.7918056,-73.9452204
16013,41557906,BAR OYSTERS,3473350446,"298 BEDFORD AVENUE, BROOKLYN, 11249",2017-02-06,A,A,,,,40.71426339999999,-73.9616503
16014,41557895,GRIMALDI'S,6464845665,"656 6 AVENUE, MANHATTAN, 10010",2016-11-28,B,B,3.5,"[u'pizza', u'desserts', u'salad']",636.0,40.7410804,-73.99368679999998
16015,41557884,KASBAH BBQ & GRILL,2124961500,"251 WEST   85 STREET, MANHATTAN, 10024",2016-09-01,A,A,3.0,"[u'kosher', u'delis', u'mediterranean']",59.0,40.787862,-73.97754300000001
16016,41557798,CANTINA ROYAL,3477632938,"58 NORTH    3 STREET, BROOKLYN, 11249",2017-02-01,A,A,3.5,"[u'mexican', u'bars']",179.0,40.717476500000004,-73.96354570000001
16017,41557786,DUNKIN' DONUTS,7183513653,"1781 RICHMOND ROAD, STATEN ISLAND, 10306",2016-10-04,A,A,3.5,[u'donuts'],4.0,40.587052,-74.10431
16018,41557716,KITARO,2127879008,"510 AMSTERDAM AVENUE, MANHATTAN, 10024",2017-04-10,A,A,3.0,"[u'sushi', u'japanese']",106.0,40.7867953,-73.9756819
16019,41557641,LITTLE CHINA CITY,3475903801,"371 EAST FORDHAM ROAD, BRONX, 10458",2016-10-20,A,A,4.5,[u'chinese'],14.0,40.8620651,-73.8922473
16020,41557623,MAMMA'S PIZZA & RESTAURANT,7182790808,"4740 BELL BOULEVARD, QUEENS, 11361",2016-10-11,A,A,3.0,"[u'pizza', u'greek']",54.0,40.755908000000005,-73.76751999999998
16021,41557607,EDISON PLACE,7188218401,"7128 COOPER AVENUE, QUEENS, 11385",2017-03-11,A,A,,,,40.708033799999995,-73.872601
16022,41557600,MAMAGYRO,2122491255,"1113 LEXINGTON AVENUE, MANHATTAN, 10075",2016-07-22,A,A,3.5,"[u'greek', u'falafel']",299.0,40.773991200000005,-73.9596071
16023,41557581,MISS LILY'S,6465885375,"132 WEST HOUSTON STREET, MANHATTAN, 10012",2016-12-14,A,A,3.5,"[u'caribbean', u'breakfast_brunch']",761.0,40.7279307,-74.0014099
16024,41557551,ZHANG'S GARDEN,7182629888,"17525 JAMAICA AVENUE, QUEENS, 11432",2016-10-26,A,A,,,,40.707975899999994,-73.7847749
16025,41557498,ARTIFAKT BAR,2126453468,"54 WATTS STREET, MANHATTAN, 10013",2016-04-06,A,A,5.0,"[u'lounges', u'sportsbars']",5.0,40.7238476,-74.0053022
16026,41557377,JONES WOOD FOUNDRY,2122492700,"401 EAST   76 STREET, MANHATTAN, 10021",2017-03-16,A,A,4.0,"[u'british', u'bars', u'gastropubs']",455.0,40.770399,-73.953541
16027,41557355,NEW WANG HONG KONG,7187920219,"459 MORRIS PARK AVENUE, BRONX, 10460",2016-10-17,A,A,,,,40.8407234,-73.8733582
16028,41557354,RED HOUSE,7183888111,"622 GRAND STREET, BROOKLYN, 11211",2016-09-23,A,A,2.0,"[u'chinese', u'soup']",31.0,40.71107010000001,-73.947358
16029,41557136,FUJI HANA RESTAURANT,7183363888,"512 AVENUE U, BROOKLYN, 11223",2016-11-07,A,A,3.0,"[u'sushi', u'japanese', u'kosher']",21.0,40.5977318,-73.96638540000001
16030,41556940,UNCLE LOUIE GS ITALIAN ICES & ICE CREAM,6468208771,"233 SMITH STREET, BROOKLYN, 11231",2016-05-31,A,A,4.5,[u'icecream'],32.0,40.6838413,-73.9924209
16031,41556875,EMERGENCY SNACK BAR,3472705445,"1354 EDWARD L GRANT HIGHWAY, BRONX, 10452",2017-01-05,A,A,2.5,"[u'juicebars', u'sandwiches', u'dominican']",23.0,40.84085109999999,-73.92143309999999
16032,41556827,EXO CAFE,7182616162,"7020 AUSTIN STREET, QUEENS, 11375",2016-11-25,A,A,3.5,"[u'newamerican', u'burgers']",378.0,40.720589399999994,-73.8464497
16033,41556815,LIU'S GARDEN,7183473106,"26519 UNION TURNPIKE, QUEENS, 11040",2017-03-29,A,A,3.0,[u'chinese'],23.0,40.749468799999995,-73.70746179999998
16034,41556807,PAL KARAJO,7184789306,"6217 NORTHERN BOULEVARD, QUEENS, 11377",2016-09-30,A,A,,,,40.7543202,-73.89976750000001
16035,41556791,JOE,2129247400,"550 WEST  120 STREET, MANHATTAN, 10027",2016-06-14,A,A,4.0,[u'coffee'],179.0,40.8100006,-73.9620515
16036,41556790,FIVE GUYS FAMOUS BURGERS AND FRIES,2126787701,"2847 BROADFWAY, MANHATTAN, 10025",2016-04-25,A,A,,,,40.80460770000001,-73.96674759999998
16037,41556769,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,2122290404,"6 COLUMBUS CIRCLE, MANHATTAN, 10019",2016-04-12,,,4.0,"[u'sushi', u'japanese']",591.0,40.7675702,-73.98318019999998
16038,41556592,PRIME AT THE BENTLEY,2129339733,"500 EAST   62 STREET, MANHATTAN, 10065",2016-09-21,B,B,2.5,"[u'kosher', u'bars']",54.0,40.76040220000001,-73.95803029999998
16039,41556530,THE DRINK,7187828463,"228 MANHATTAN AVENUE, BROOKLYN, 11206",2016-07-15,A,A,3.5,[u'bars'],125.0,40.7110727,-73.9455296
16040,41556473,PANDA HOUSE,7187763838,"20402 HILLSIDE AVENUE, QUEENS, 11423",2016-03-30,A,A,3.0,[u'chinese'],7.0,40.7201488,-73.76084490000001
16041,41556469,MOSAIC,7187280708,"2519 24 AVENUE, QUEENS, 11102",2016-04-16,A,A,4.5,"[u'wine_bars', u'venues', u'cocktailbars']",222.0,40.774657700000006,-73.91836730000001
16042,41556342,IBAKERY,7184393168,"5922 8 AVENUE, BROOKLYN, 11220",2017-04-14,Z,A,,,,40.635763,-74.009609
16043,41556209,NEW EMPIRE KITCHEN,7183522228,"1702 UTOPIA PARKWAY, QUEENS, 11357",2017-03-20,A,A,,,,40.7824942,-73.7947554
16044,41556192,SMALL PEACE SOUP & SMOOTHIE,2122795444,"316 5 AVENUE, MANHATTAN, 10001",2016-05-18,A,A,4.5,[u'juicebars'],60.0,40.747062,-73.98558109999998
16045,41556136,DANNY'S ATHENS RESTAURANT,7188609055,"1621 WESTCHESTER AVENUE, BRONX, 10472",2017-01-26,B,B,4.5,"[u'greek', u'mediterranean']",2.0,40.8297856,-73.87444789999998
16046,41556113,NINE_D THAI,7184888998,"462 COURT STREET, BROOKLYN, 11231",2016-12-22,A,A,,,,40.6781759,-73.9979176
16047,41556098,UDOM THAI,7186228424,"661 WASHINGTON AVENUE, BROOKLYN, 11238",2016-09-20,A,A,3.0,[u'thai'],258.0,40.677326799999996,-73.9636806
16048,41555983,"AU BON PAIN, CIH CAFE",7186762820,"2601 OCEAN PARKWAY, BROOKLYN, 11235",2017-02-17,A,A,,,,40.5854896,-73.9655812
16049,41555982,EL CAMION CANTINA,2125335436,"194 AVENUE A, MANHATTAN, 10009",2016-09-22,,,4.0,[u'mexican'],504.0,40.72918129999999,-73.9812577
16050,41555969,CHUCK E. CHEESE'S,7183210465,"4024 COLLEGE POINT BOULEVARD, QUEENS, 11354",2016-10-24,B,B,3.0,"[u'arcades', u'pizza']",60.0,40.757823200000004,-73.8349365
16051,41555956,MILCHIG BP,7184370003,"4305 12 AVENUE, BROOKLYN, 11219",2016-12-27,A,A,,,,40.6395358,-73.9910088
16052,41555860,DUNKIN' DONUTS,7187861844,"3401 BROADWAY, QUEENS, 11106",2016-03-10,A,A,2.0,"[u'coffee', u'donuts']",10.0,40.760967,-73.922725
16053,41555821,TALK OF THE TOWN,7189489442,"24 GIFFORDS LANE, STATEN ISLAND, 10308",2016-05-19,A,A,4.5,[u'bars'],12.0,40.55135440000001,-74.1503797
16054,41555711,LI'S HAPPY FAMILY,7183511999,"8 NEW DORP LANE, STATEN ISLAND, 10306",2016-05-18,A,A,2.5,[u'chinese'],3.0,40.575464000000004,-74.119811
16055,41555685,COLONIE,7188557500,"127 ATLANTIC AVENUE, BROOKLYN, 11201",2017-03-21,B,B,4.0,"[u'newamerican', u'bars', u'breakfast_brunch']",443.0,40.690667100000006,-73.99593159999998
16056,41555664,MABAT,7183393300,"1809 EAST    7 STREET, BROOKLYN, 11223",2017-02-08,A,A,4.5,"[u'mideastern', u'kosher']",20.0,40.606496899999996,-73.96571899999998
16057,41555651,SING HING RESTAURANT,7187926868,"1520 METROPOLITAN AVENUE, BRONX, 10462",2016-03-31,A,A,3.5,[u'chinese'],8.0,40.839297200000004,-73.8582965
16058,41555644,ABURIYA KINNOSUKE,2128675454,"213 EAST   45 STREET, MANHATTAN, 10017",2017-02-07,A,A,4.0,"[u'tapasmallplates', u'izakaya']",606.0,40.7525305,-73.97224890000001
16059,41555612,KINGSTON PIZZA,7187737154,"395 KINGSTON AVENUE, BROOKLYN, 11225",2017-02-16,A,A,2.5,"[u'pizza', u'kosher']",15.0,40.6654244,-73.94240009999999
16060,41555602,VITHAS COFFEE SHOP,7182920669,"305 LOCUST AVENUE, BRONX, 10454",2016-05-02,A,A,,,,40.803714899999996,-73.906064
16061,41555596,JACQUES TORRES CHOCOLATE,2126641804,"30 ROCKEFELLER PLAZA, MANHATTAN, 10112",2016-05-13,A,A,4.0,"[u'chocolate', u'candy']",124.0,40.758963200000004,-73.97933739999998
16062,41555577,LIGHTHOUSE,3477897742,"145 BORINQUEN PLACE, BROOKLYN, 11211",2016-07-22,,,4.0,"[u'bars', u'modern_european', u'newamerican']",187.0,40.71063779999999,-73.9543788
16063,41555573,CHINATOWN RESTAURANT,7188917762,"2306 VOORHIES AVENUE, BROOKLYN, 11235",2017-03-03,A,A,3.5,[u'chinese'],21.0,40.586628000000005,-73.9455935
16064,41555424,BEST DELI,7187683289,"4106 2 AVENUE, BROOKLYN, 11232",2016-10-12,A,A,4.5,[u'delis'],4.0,40.6539055,-74.0119217
16065,41555297,RUBY FALLS NIGHTLIFE CAFE,7189849888,"45 PAGE AVENUE, STATEN ISLAND, 10309",2016-06-11,A,A,,,,40.523328799999994,-74.234881
16066,41555214,FEDORA,6464499336,"239 WEST    4 STREET, MANHATTAN, 10014",2017-03-08,,B,4.0,"[u'newamerican', u'french', u'bars']",287.0,40.7385846,-74.0038775
16067,41554963,COLOMBIA RESTAURANT,7183692020,"376 5 AVENUE, BROOKLYN, 11215",2017-03-28,,B,4.0,[u'colombian'],251.0,40.6711865,-73.98462909999998
16068,41554863,FU ON KITCHEN,2128625660,"2419 ADAM CLAYTON POWELL JR BOULEVARD, MANHATTAN, 10030",2016-03-09,A,A,,,,40.8192368,-73.94047139999998
16069,41554855,HALAL GYRO KING,7184216600,"1017 FOSTER AVENUE, BROOKLYN, 11230",2017-04-11,Z,B,3.5,"[u'hotdogs', u'halal', u'salad']",88.0,40.63226239999999,-73.9670728
16070,41554812,MI PEQUENA CHOLULA DELI RESTAURANTE,7184974982,"1481 MYRTLE AVENUE, BROOKLYN, 11237",2016-09-29,A,A,,,,40.6990049,-73.9164578
16071,41554801,JUJU'S BAGELS CAFE,7182059511,"3562 76 STREET, QUEENS, 11372",2016-04-07,A,A,4.5,"[u'bagels', u'coffee']",115.0,40.7494545,-73.89019640000001
16072,41554670,MORGAN STANLEY EMPLOYEE CAFETERIA,2122760256,"1 NEW YORK PLAZA, MANHATTAN, 10004",2017-01-25,A,A,,,,40.7020841,-74.0118801
16073,41554645,SUBWAY,7189751271,"1620 KINGS HIGHWAY, BROOKLYN, 11229",2017-02-03,A,A,2.5,"[u'sandwiches', u'hotdogs']",8.0,40.6093783,-73.95684140000002
16074,41554584,PACO'S TACOS OF BROOKLYN,7182587515,"2368 FLATBUSH AVENUE, BROOKLYN, 11234",2017-02-17,,,2.5,[u'mexican'],112.0,40.6122955,-73.92579190000001
16075,41554491,GYRO CAFE,7184380860,"580 CONEY ISLAND AVE, BROOKLYN, 11218",2017-02-21,A,A,4.0,"[u'mideastern', u'halal']",50.0,40.643152,-73.97020699999999
16076,41554490,FLORINDA RESTAURANT,3479616100,"2701 DECATUR AVENUE, BRONX, 10458",2016-06-03,A,A,,,,40.864972200000004,-73.88883340000001
16077,41554424,COYOTE BOHEMIO,7183868616,"5519 MYRTLE AVENUE, QUEENS, 11385",2016-08-19,A,A,3.0,"[u'mexican', u'seafood', u'tradamerican']",8.0,40.7000646,-73.9078035
16078,41554341,SAKURA TOKYO,7187568787,"604 NOSTRAND AVENUE, BROOKLYN, 11216",2016-12-08,A,A,3.5,[u'sushi'],162.0,40.6779235,-73.9499993
16079,41554295,NEW CHINA HOUSE,7188059200,"10408 ATLANTIC AVENUE, QUEENS, 11416",2016-09-12,A,A,3.0,[u'chinese'],9.0,40.69035119999999,-73.8407835
16080,41554280,THE PASTELILLOS HOUSE & DELI,7182921540,"613 EAST  138 STREET, BRONX, 10454",2016-03-29,A,A,,,,40.806427,-73.915803
16081,41554263,POPEYES LOUISIANA KITCHEN,7184643636,"19702 HILLSIDE AVENUE, QUEENS, 11423",2017-02-16,,,,,,40.7182598,-73.7650316
16082,41554120,BROOKS 1890 RESTAURANT,7189371890,"2428 JACKSON AVENUE, QUEENS, 11101",2017-02-10,A,A,2.5,"[u'tradamerican', u'bars', u'italian']",52.0,40.7462698,-73.9441073
16083,41554118,ANTIKA PIZZERIA,9179917478,"3924 BROADWAY, MANHATTAN, 10032",2016-03-17,A,A,3.5,"[u'italian', u'pizza']",266.0,40.8386222,-73.9410233
16084,41553998,DULCE VIDA CAFE,2125352424,"1219 LEXINGTON AVENUE, MANHATTAN, 10028",2016-11-14,A,A,3.5,[u'colombian'],185.0,40.7771463,-73.95712089999998
16085,41553996,SOL DE QUITO RESTAURANT,7184174174,"189 IRVING AVENUE, BROOKLYN, 11237",2017-01-20,A,A,2.5,[u'latin'],7.0,40.701885,-73.918931
16086,41553994,CO CO LIN VEGETARIAN HOUSE,7184161688,"6419 FRESH POND ROAD, QUEENS, 11385",2016-09-19,A,A,3.5,"[u'juicebars', u'asianfusion', u'vegan']",161.0,40.709884499999994,-73.8988353
16087,41553986,2ND AVE BLUE 9 BURGER,2129888171,"1415 2 AVENUE, MANHATTAN, 10021",2017-01-09,Z,A,3.5,[u'delis'],216.0,40.7699171,-73.9575734
16088,41553930,CITY WINERY,2126080555,"155 VARICK STREET, MANHATTAN, 10013",2016-11-10,A,A,3.5,[u'musicvenues'],474.0,40.7262757,-74.0060002
16089,41553771,RICO'S CHICKEN,7188861491,"14604 45 AVENUE, QUEENS, 11355",2017-02-13,A,A,3.5,[u'colombian'],34.0,40.7548432,-73.8168394
16090,41553745,HOP SHING RESTAURANT,2122670220,"9 CHATHAM SQUARE, MANHATTAN, 10038",2016-08-31,A,A,3.5,[u'dimsum'],417.0,40.7137696,-73.998077
16091,41553722,REGO BAGELS,7184596265,"9508 63 DRIVE, QUEENS, 11374",2016-07-05,A,A,4.0,"[u'delis', u'bagels', u'coffee']",72.0,40.7295224,-73.8623325
16092,41553707,NY DC CAFE,6466160584,"200 LEXINGTON AVENUE, MANHATTAN, 10016",2016-06-03,A,A,4.5,[u'coffee'],214.0,40.7455736,-73.9807904
16093,41553690,YORGANIC,2127328888,"275 GREENWICH STREET, MANHATTAN, 10007",2016-09-09,A,A,3.5,"[u'icecream', u'juicebars', u'salad']",107.0,40.715226799999996,-74.0112244
16094,41553479,XO RESTAURANT,2129658645,"148 HESTER STREET, MANHATTAN, 10013",2017-03-28,Z,B,4.0,"[u'italian', u'desserts', u'wine_bars']",556.0,40.7174369,-73.9961027
16095,41553437,LA PUNTILLA BAR & RESTAURANT,7184243836,"9117 37 AVENUE, QUEENS, 11372",2016-09-01,A,A,,,,40.7508048,-73.87539749999998
16096,41553360,DUNKIN' DONUTS,2128602691,"1873 2 AVENUE, MANHATTAN, 10029",2016-08-29,A,A,3.0,"[u'donuts', u'coffee', u'icecream']",8.0,40.7847818,-73.94707989999998
16097,41553265,MARIA'S,7182791606,"3811 BELL BOULEVARD, QUEENS, 11361",2017-01-30,A,A,4.0,"[u'seafood', u'greek', u'mediterranean']",209.0,40.7661402,-73.7723283
16098,41553234,HOP BO PALACE,7189978000,"10119 QUEENS BOULEVARD, QUEENS, 11375",2017-02-13,A,A,2.5,[u'chinese'],23.0,40.726361700000005,-73.85172340000001
16099,41553082,BERKLI PARC CAFE,2129662737,"61 DELANCEY STREET, MANHATTAN, 10002",2016-03-30,A,A,4.0,"[u'coffee', u'sandwiches', u'salad']",359.0,40.719099,-73.9908628
16100,41552928,JACK THE HORSE TAVERN,7188525084,"66 HICKS STREET, BROOKLYN, 11201",2017-02-02,A,A,4.0,"[u'newamerican', u'desserts', u'bars']",320.0,40.6999927,-73.9936007
16101,41552659,YIP SZECHUAN RESTAURANT,7183861945,"6541 MYRTLE AVENUE, QUEENS, 11385",2017-03-01,A,A,3.5,[u'chinese'],7.0,40.7014198,-73.88925739999998
16102,41552594,ASELLINA RISTORANTE,2123172908,"420 PARK AVENUE SOUTH, MANHATTAN, 10016",2016-07-21,A,A,3.5,"[u'italian', u'breakfast_brunch', u'cocktailbars']",300.0,40.743850200000004,-73.9837718
16103,41552593,TARALLUCCI E VINO,2123625454,"475 COLUMBUS AVENUE, MANHATTAN, 10024",2016-03-30,A,A,3.5,"[u'italian', u'wine_bars']",80.0,40.784298,-73.97334699999998
16104,41552592,HAPPY GARDEN,7186258583,"402 HENRY STREET, BROOKLYN, 11201",2016-05-24,A,A,3.0,[u'chinese'],7.0,40.6874993,-73.998013
16105,41552525,MELTING POT CUISINE,7186062670,"3601 VERNON BOULEVARD, QUEENS, 11106",2016-06-02,A,A,3.5,[u'caribbean'],64.0,40.761743,-73.942275
16106,41552490,DOSA GARDEN SRI LANKA RESTAURANT,7184200919,"323 VICTORY BOULEVARD, STATEN ISLAND, 10301",2016-05-11,A,A,4.5,[u'srilankan'],84.0,40.6342516,-74.0857113
16107,41552243,APPLEBEE'S,7189437404,"3801 35 AVENUE, QUEENS, 11101",2016-10-21,A,A,2.5,"[u'tradamerican', u'sportsbars', u'burgers']",136.0,40.7556299,-73.92245
16108,41552224,BARNES & NOBLE CAFE,2122530810,"33 EAST   17 STREET, MANHATTAN, 10003",2017-02-10,A,A,4.0,"[u'mags', u'bookstores', u'coffee']",378.0,40.737214,-73.989389
16109,41552204,MCDONALD'S,7183202749,"2010 BARTOW AVENUE, BRONX, 10475",2016-08-25,A,A,2.5,"[u'hotdogs', u'burgers']",10.0,40.8689855,-73.83067259999999
16110,41552184,NOM WAH TEA/DIM SUM PALOR,2129626047,"13 DOYERS STREET, MANHATTAN, 10013",2016-03-18,A,A,,,,40.7144578,-73.99825909999998
16111,41552183,NEW TERRITORY CAKE SHOP,7183132489,"77 CATHERINE STREET, MANHATTAN, 10038",2016-09-15,A,A,4.0,[u'bakeries'],15.0,40.7109729,-73.9963569
16112,41552160,NAGOYA GOURMET,7182810188,"2573 FRANCIS LEWIS BOULEVARD, QUEENS, 11358",2016-10-03,A,A,,,,40.773474799999995,-73.79591070000001
16113,41552060,PROSKAUER ROSE,2129695493,"11 TIMES SQUARE, MANHATTAN, 10036",2016-05-20,A,A,1.0,[u'legalservices'],1.0,40.7565357,-73.9898891
16114,41551945,LA BAGUETTE SHOP,7182824221,"2705 CHURCH AVENUE, BROOKLYN, 11226",2017-04-05,A,A,4.5,"[u'bakeries', u'haitian', u'cafes']",15.0,40.6506814,-73.95228469999998
16115,41551889,SU RA CHUNG RESTAURANT,7186619292,"14909 41 AVENUE, QUEENS, 11355",2016-03-28,A,A,4.0,"[u'korean', u'bbq']",95.0,40.7621769,-73.81545009999998
16116,41551883,OTTOMANELLI N.Y. GRILL,2124266886,"1424 LEXINGTON AVENUE, MANHATTAN, 10128",2017-01-19,A,A,3.5,"[u'steak', u'breakfast_brunch']",176.0,40.7841477,-73.95245600000001
16117,41551865,GREEN LOTUS,7183808567,"17659 UNION TURNPIKE, QUEENS, 11366",2016-11-16,A,A,3.0,"[u'chinese', u'asianfusion']",99.0,40.7261501,-73.79136609999998
16118,41551620,VAPIANO,2127779477,"113 UNIVERSITY PLACE, MANHATTAN, 10003",2017-02-24,A,A,3.5,[u'italian'],868.0,40.7343846,-73.9924036
16119,41551464,ASIAN BOWL,7182751888,"10111 QUEENS BOULEVARD, QUEENS, 11375",2016-08-17,A,A,3.0,"[u'chinese', u'vegetarian', u'gluten_free']",107.0,40.7267018,-73.851636
16120,41551369,CHA PA'S VIETNAMESE EATERY,2129569300,"314 WEST   52 STREET, MANHATTAN, 10019",2017-02-16,A,A,3.5,"[u'vietnamese', u'noodles']",393.0,40.763894799999996,-73.9860301
16121,41551354,PREMIUM SWEETS & RESTAURANT,7186725000,"3714 73 STREET, QUEENS, 11372",2017-03-10,A,A,2.5,"[u'bangladeshi', u'indpak']",24.0,40.748391999999996,-73.89300999999998
16122,41551304,THE COUNTER,2129976801,"7 TIMES SQUARE, MANHATTAN, 10036",2016-12-22,A,A,3.5,"[u'burgers', u'newamerican']",613.0,40.7554585,-73.98690549999998
16123,41551299,FREDDY'S BAR,7188680131,"627 5 AVENUE, BROOKLYN, 11215",2016-12-23,A,A,4.5,"[u'bars', u'musicvenues']",182.0,40.6633849,-73.99130219999998
16124,41551165,SUNRISE MART,6463809280,"12 EAST   41 STREET, MANHATTAN, 10017",2016-08-25,A,A,4.0,"[u'grocery', u'japanese']",281.0,40.752336299999996,-73.98075039999998
16125,41551112,"CHICKPEA, RED MANGO",2126971666,"45 EAST   45 STREET, MANHATTAN, 10017",2016-11-28,A,A,2.5,"[u'mediterranean', u'vegan', u'gluten_free']",81.0,40.754750099999995,-73.97747869999998
16126,41550728,THAI TONY'S,7184366932,"3019 FORT HAMILTON PARKWAY, BROOKLYN, 11218",2016-11-16,A,A,3.5,[u'thai'],103.0,40.648472,-73.979045
16127,41550697,DORIAN GRAY,2129790900,"205 EAST    4 STREET, MANHATTAN, 10009",2017-02-21,A,A,4.0,"[u'gastropubs', u'sportsbars', u'tradamerican']",124.0,40.7238529,-73.98388680000001
16128,41550609,DOUGHNUT PLANT,2126759100,"220 WEST   23 STREET, MANHATTAN, 10011",2016-06-10,A,A,4.0,"[u'donuts', u'coffee']",2002.0,40.7443264,-73.9967144
16129,41550602,THE PIT AT PEOPLES IMPROV THEATER,2125637488,"123 EAST   24 STREET, MANHATTAN, 10010",2016-05-16,A,A,4.0,"[u'theater', u'comedyclubs', u'divebars']",120.0,40.7405658,-73.98472609999999
16130,41550532,SUNY MARITIME UNIVERSITY (S AND E CAFE),7184095092,"6 PENNYFIELD AVENUE, BRONX, 10465",2017-04-04,A,A,3.0,[u'collegeuniv'],3.0,40.8091766,-73.8011369
16131,41550389,CROWN FRIED CHICKEN,3473657746,"1147 FULTON STREET, BROOKLYN, 11238",2017-04-15,A,A,,,,40.6813788,-73.9558917
16132,41550291,TERRACE INN,7183529819,"2005 FRANCIS LEWIS BOULEVARD, QUEENS, 11357",2016-04-19,A,A,3.5,[u'bars'],5.0,40.780143599999995,-73.80214570000001
16133,41550237,AOA BAR & GRILL,2129251600,"6 YORK STREET, MANHATTAN, 10013",2016-03-17,A,A,3.0,"[u'tradamerican', u'bars', u'pizza']",247.0,40.7209402,-74.0054598
16134,41550229,TULSI RESTAURANT,2128880820,"211 EAST   46 STREET, MANHATTAN, 10017",2017-01-26,A,A,3.5,"[u'indpak', u'halal']",281.0,40.7532168,-73.9718218
16135,41549980,LA FOLLIA,2124774100,"226 3 AVENUE, MANHATTAN, 10003",2016-07-19,A,A,4.0,"[u'wine_bars', u'italian', u'pizza']",30.0,40.736601,-73.985084
16136,41549943,BON BON JUICE BAR & GRILL,2129230207,"334 AUDUBON AVENUE, MANHATTAN, 10033",2017-01-12,A,A,,,,40.8492965,-73.9321197
16137,41549888,SAGGIO RESTAURANT,2127953080,"829 WEST  181 STREET, MANHATTAN, 10033",2016-09-08,B,B,4.0,[u'italian'],435.0,40.8514729,-73.939588
16138,41549885,GOOD TASTE CHINESE RESTAURANT,7185472679,"3416 BOSTON ROAD, BRONX, 10469",2016-11-10,A,A,3.0,[u'chinese'],5.0,40.8758386,-73.8500128
16139,41549862,LUCIANO'S PIZZA,7188632850,"1005A MORRIS PARK AVENUE, BRONX, 10462",2016-10-21,A,A,4.0,[u'pizza'],18.0,40.848362200000004,-73.8560691
16140,41549861,DEAN STREET,7187833326,"755 DEAN STREET, BROOKLYN, 11238",2017-02-28,A,A,4.0,"[u'bars', u'southern']",202.0,40.6796113,-73.9651954
16141,41549763,CHIPOTLE MEXICAN GRILL,6469982329,"1379 6 AVENUE, MANHATTAN, 10019",2017-03-13,Z,B,3.0,"[u'mexican', u'hotdogs']",48.0,40.7636247,-73.9780536
16142,41549759,CHIPOTLE MEXICAN GRILL,6466266520,"235 WEST   56 STREET, MANHATTAN, 10019",2017-02-13,A,A,2.5,"[u'mexican', u'hotdogs']",91.0,40.7659767,-73.9826427
16143,41549554,APPLEBEE'S,3472267900,"4028 COLLEGE POINT BOULEVARD, QUEENS, 11354",2017-01-20,A,A,2.0,"[u'sportsbars', u'burgers', u'tradamerican']",139.0,40.757522200000004,-73.83435250000001
16144,41549545,IL SOGNO ITALIANO RISTORANTE,7183567800,"26 JEFFERSON BOULEVARD, STATEN ISLAND, 10312",2016-03-17,A,A,,,,40.5413224,-74.17845919999998
16145,41549526,JENNY'S ROTI SHOP,3472818558,"1262 CASTLE HILL AVENUE, BRONX, 10462",2016-04-13,A,A,3.0,"[u'indpak', u'caribbean']",22.0,40.833730200000005,-73.85116359999998
16146,41549472,FEI TENG RESTAURANT,2122748659,"68 EAST BROADWAY, MANHATTAN, 10002",2017-03-01,A,A,,,,40.713873,-73.994872
16147,41549333,SATI'S ROTI SHOP,7186412861,"13317 ROCKAWAY BOULEVARD, QUEENS, 11420",2016-09-06,A,A,4.0,[u'asianfusion'],6.0,40.674838,-73.80467800000001
16148,41549281,DUNKIN' DONUTS,2127602600,"316 WEST   34 STREET, MANHATTAN, 10001",2016-10-03,B,B,3.0,"[u'donuts', u'coffee']",21.0,40.752424700000006,-73.9946125
16149,41549226,16 HANDLES,6468632522,"1569 2 AVENUE, MANHATTAN, 10028",2017-01-30,A,A,4.0,"[u'desserts', u'icecream', u'juicebars']",247.0,40.77495160000001,-73.9538841
16150,41549202,THE BROOKLYN STAR,7185999899,"593 LORIMER STREET, BROOKLYN, 11211",2017-02-01,A,A,4.0,"[u'southern', u'bars']",538.0,40.714614000000005,-73.94970620000001
